Isaiah,1,1,"['The Prophecy Of Isaiah, The Son Of Amoz, Which Is Prophesied Concerning The Men Of Judah And The Inhabitants Of JeruSalem, In The Days Of Uzziah, Jotham, Ahaz, And Hezekiah, The Kings Of The House Of JUDAH', 'Hear, O heavens, which trembled when I gave my law to my people, and give ear, O earth, which was agitated on account of my words, for the Lord has spoken. My people, the house of Israel, whom I called sons, I loved them, I made them glorious; but they have rebelled against my Word.', ""The ox knoweth his purchaser, and the ass his master's crib; but Israel has not learned to know my fear, my people doth not consider to return to my law."", 'Woe to those who are called a holy people, because they have sinned; a chosen congregation, but they have multiplied sins; they are surnamed a beloved seed, but they have done evil; they are called beloved sons, but they have corrupted their paths; they have forsaken the worship of the Lord; they abhorred the fear of the Holy One of Israel, and because their works are evil they are turned away, and they are turned back.', ""They do not consider so as to say, Wherefore has He smitten us? They continue in sin;' they do not say, Why is all the head sick, and the whole heart faint?"", 'From the lowest of my people even unto the chief of them, there is not one amongst them who is perfect in my fear: all of them are disobedient and rebellious; they are polluted with sins, they are like an ulcerous wound; they have not forsaken their pride, neither long for repentance; they have also no righteousness to protect them.', 'Your land is desolate, your cities each burnt with fire; in your presence the nations possess it. On account of their sins it is laid desolate: from you it is transferred, and it belongs to aliens.', 'The congregation of Zion is left as a booth in a vineyard after they have gathered the grapes; as a lodge for passing the night in, in a garden of cucumbers after they have gleaned it; as a city against which they lay siege.', 'Except the exceeding goodness of the Lord of hosts had caused to remain unto us in His mercy a deliverance, we had sins, on account of which we certainly had perished as the men of Sodom, and as the inhabitants of Gomorrah we would have been consumed.', 'Hear ye the word of the Lord, ye rulers, whose works are evil, as of the rulers of Sodom; give ear to the law of our God, O people, whose works are evil like those of the people of Gomorrah.', ""I'll have no pleasure in the multitude of your holy sacrifices, saith the Lord: I am full with the abundance of the burnt offerings of rams, and the fat of fed beasts, and the blood of bullocks, and of lambs, and of he-goats; for in such I have no pleasure."", 'When ye come to appear before me, who has required this at your hand, and that ye should come? Tread not my courts;', 'Bring no more the oblation obtained by oppression; sacrifice is an abomination before me; the new moons and Sabbaths, the assembly ye are congregating, your sins shall not be forgiven, nor shall I hear your prayer at the time of your congregating yourselves together.', 'Your new moons and your appointed feasts my Word hates; they are an abomination before me. I have often forgiven you.', 'When your priests are spreading out their hands to pray for you, I shall make to ascend the presence of my Shekinah from you; and when you are multiplying prayer, it is not my pleasure to accept your prayer at your hands, they being full of the blood of the innocent.', 'Return to the law; make you clean from your sins; put away the evil of your doings from before the presence of my Word; cease to do evil;', 'Learn to do well; seek judgment; judge ye justice for him who is suffering violence; do justice to the orphan; hear ye the cry of the widow.', 'Then, when ye return to the law, ye shall pray before me, and I will grant your petition, saith the Lord. Though your sins be stained as with dye, they shall be white as snow; though they be red like crimson, they shall be pure as wool.', 'If ye be willing and obedient to my Word, ye shall eat the good of the land.', 'But if ye refuse, and will not be obedient to my Word, ye shall be slain with the sword of the enemy; for the Word of the Lord has decreed it thus.', 'How are the works of the faithful city become like those of an harlot! she was full of those who did judgment, truth was wrought in her; but now they are murderers!', 'Thy silver is become dross, thy wine mixed with water.', 'Thy princes are rebellious, and companions of thieves: all of them love gifts. One saith to the other, Show me kindness in my cause, and I will repay thee in thy cause. The fatherless they judge not, and the cry of the widow does not come before them.', 'Therefore saith the Lord of the world, the Lord of hosts, the Mighty One of Israel, The city of Jerusalem, I will comfort her; but woe to the wicked, when I shall reveal myself, to render just recompense to the enemies of my people, and render vengeance to my enemies.', 'And I will turn the blow of my might upon thee; and I will scour away all the wicked, as he that is scouring with soap, and take away all thy sin.', 'And I will appoint in thee judges of truth, upright ones, as at the first, and thy counsellors, as at the beginning: afterward thou shalt be called the holy city, the faithful city.', 'As for Zion, when justice shall be practised in her, she shall be redeemed; and those that do the law shall return to her in righteousness.', 'The rebels and the sinners shall be broken together; and those that forsake the law of the Lord shall be destroyed.', 'For ye shall be confounded of the oaks of idolatry which ye have desired; and ye shall be ashamed of the gardens of idolatry in which ye were seeking help.', 'For ye shall be as an oak whose leaf fadeth, and as a watered garden that hath no water.', 'The strength of the wicked shall be as tow of flax, and the work of their hand as a spark of fire, when one approaches to the side of the other, both are burning together: thus the wicked shall be consumed, they and their evil works, and none shall have pity upon them.']"
Jeremiah,1,1,[]
Ezekiel,1,1,[]
Hosea,1,1,[]
Joel,1,1,[]
Amos,1,1,[]
Obadiah,1,1,"['The prophecy of Obadiah. Thus saith the Lord God to Edom – A report have we heard from before the Lord and a messenger into the nations has he sent. Arise and let us prepare ourselves for battle against her.', 'Behold, I will make you weak among the nations. You are highly contemptible.', 'The wickedness of your heart has led you astray. For you are like an eagle that dwells in the teeth of the rock, whose dwelling-place is in the heights, who says in his heart, “Who will bring me down to earth?”', 'If you soar like an eagle and if you set your abode between the stars, from there I will bring you down, saith the Lord.', 'If thieves came upon you, if plunderers of the night – How then would you sleep until they had stolen their fill! And if robbers, as grape-cutters, came upon you – Would they not leave gleanings?', 'How then has Esau been ransacked! His hidden things have been revealed.', 'You have been driven from the border. All the men of your covenant have led you astray. Those who were at peace with you have prevailed against you. Those who eat your bread have set a snare underneath you, because you lacked sense.', 'Shall I not in that era, saith the Lord, destroy the wise men of Edom and any man who has sense from the city of Esau?', 'And your warriors who dwell in the south shall be smashed, in order to destroy any man with the mark of the City of Esau, through slaughter.', 'For violence against your brother Jacob, you will be covered in disgrace and you will be destroyed forever.', 'On the day you stood aside, on the day the nations plundered his possessions and strangers entered his forts and cast lots upon Jerusalem, even you were like one of them.', 'And that you watched on the day of your brother on the day of his destruction, and that you rejoiced over the children of Judah on the day of their destruction, and that you went on to speak boastfully in a time of trouble.', 'And that you entered the gates of my nation on the day of their destruction, and that even you watched his affliction of the day of his destruction, and that you laid your hand on his possessions on the day of his destruction.', 'And that you stood on the cross-road to cut off his refugees and that you handed over his survivors in a time of trouble.', 'Because the day is near, that will come before the Lord, upon all nations. What you have done will be done to you. Your deeds will be returned to your head.', 'For just as you rejoiced over the smiting of my holy mountain, so will all the nations drink constantly from the cup of their punishment. And they shall drink and be confounded and they shall be as if they never existed.', 'And in Mount Zion there will be deliverance, and they will be holy. And the House of Jacob shall inherit the possessions of the nations who had inherited from them.', ""The House of Ya'aqov will be strong as fire, and the House of Yosef will be powerful as flame, but the House of Esav will be weak as straw, and they will rule over them and kill them, and there will be no survivor left from House of Esav, for thus Hashem had decreed."", 'And those who dwell in the south shall inherit the City of Esau. And those who dwell in the plains (shall inherit) the lands of the Philistines and they shall inherit the villages of Ephraim and the villages of Samaria. And the house of Benjamin (shall inherit) those who dwell in the land of Gilead.', 'And the exiles if this nation of the Children of Israel that is in the land of the Canaanites (shall inherit) until Zerapahath. And the exiles of Jerusalem that are in Ispamiah will inherit the villages of the south land.', 'And saviors shall ascend Mount Zion to judge the City of Esau and the Kingdom of the Lord shall be revealed upon all inhabitants of the earth.\n']"
Jonah,1,1,"['And this was the word of prophecy from before the LORD with Jonah son of Amitai, saying:', 'Get up, go down to Nineveh, the great city, and prophecy upon them, for their evil has risen before Me.', 'And Jonah got up to flee to the sea, from before prophesying in the name of the LORD, and went down to Joppa and found a ship that was leaving to the sea, and he gave the toll and went down in it to go with them on the sea from before prophesying in the name of the LORD.', 'And the LORD rose up a great wind on the sea, and there was a great cyclone in the sea, and the boat would be breaking up.', 'And the sailors were afraid, and each man pleaded from object of reverence, and they saw that there was no benefit to it, and they threw the weights that were on the ship into the sea to lighten it, and Jonah had gone down to the bottom of the corner of the ship and lay down and slept.', 'And the captain of the sailors got to him and said to him, “What, are you sleeping? Get up, pray before your God! Perhaps there will be mercy from before your God on us, and we will not be lost!”', 'And they said, one man to another, “Come on, let’s cast lots, and we’ll know on whose account this evil is ours.” And they cast lots and the lot fell on Jonah.', 'And they said to him, “Tell us, now, you on whose account this evil is ours. What is your labor? And where do you come from? Which is your country, and of which people are you?”', 'And he said to them, “A Jew am I, and before the LORD God of Heaven, who made the sea and the land, I revere.”', 'And the men were afraid with a great fear, and said to him, “What did you do!?” because the men know that from before the LORD he had fled, since he told them.', 'And they said to him, “What should we do to you to calm the sea from us!” For the sea was going and its cyclone was strengthening.', 'And he said to them, “Hoist me and throw me into the sea, and the sea will calm from upon you. For I know that it is on my account that this great cyclone is upon you.', 'And the men sailed about to come to dry land, but they could not, because the sea was going and its cyclone was strengthening upon them.', 'And they prayed before the LORD and said: “Receive our pleas, LORD! Let us not now be lost for the guilt of the soul of this man, and do not put upon us the guilt of righteous blood! For You are the LORD; what is desired before You, You do!”', 'And they lifted up Jonah and threw him into the sea, and the sea calmed from its cyclone.', 'And the men revered with great reverence before the LORD, and they said they would sacrifice sacrifices before the LORD and pledge pledges.']"
Micah,1,1,[]
Nahum,1,1,"['The burden [W. has <i>shadow</i>] of the cup of cursing which Nineveh is to be made to drink. First Jonah, son of Amitti, [W. inserts <i>the prophet</i>] of Gath Hepher, proph[e]sied against her, and she turned from her sins; and now that she sinned again, Nahum from the house of Koshi prophesied against her again, according as it is written in this record.', 'A God who is a judge and an avenger is Jehovah. An avenger is Jehovah and much power is with him. Ready is Jehovah to take vengeance upon the haters of his people, even in mighty anger upon his enemies.', 'Jehovah is slow to anger but much power is with him. Jehovah is ready to take vengeance [B. R. omits the foregoing clause.] but he forgives those who turn to the law; yet those who do not turn he does not fail to punish. Jehovah leads in tempest and in wind, and clouds of darkness he casts down before him.', 'He rebukes the sea and makes it dry, and all the rivers he dries up. Bashan is desolate and Carmel, and the trees of Lebanon droop.', 'The mountains tremble before him, and the hills are broken; and the earth is wasted before him, both the world and all dwellers therein.', 'When he reveals himself in mercy to give the law to his people, then the world trembles before him. But when he reveals himself in anger to take vengeance upon the haters of his people, before his vengeance who shall arise, and who shall bear up in the evil of his anger? His anger dissolves like fire, and the rocks are broken before him.', 'Good is Jehovah to Israel, to lean upon in the time of distress, and those who trust in his word are made manifest before him.', 'In mighty anger and in vehement wrath he will make utter destruction of the peoples who have arisen and laid waste the holy house of Jehovah, and his enemies he will deliver to Gehenna.', 'Ye peoples who have spoiled Israel, what are ye devising against Jehovah? An utter destruction of you he is about to make, and distress shall not arise against the house of Israel twice [W. reads, <i>and there shall not arise to you twice, as to the house of Israel, breath after distress.</i>].', 'Because the rulers of the people who spoiled the house of Israel, as they stagger in wine, so seduced them, and consumed them as fire consumes stubble very dry.', 'From thee, Nineveh comes forth a king who is devising evil against the people of Jehovah, who counsels a counsel of wickedness.', 'Thus saith Jehovah: Though perfect in counsel and great in number be the peoples who are assembled to afflict thee, O Jerusalem, and they cross the Tigris and pass over the Euphrates and come to afflict thee, though I have made thee serve, I will not make thee serve again.', 'And now I will shiver the yoke of the peoples from your necks, and your chains I will tear off.', 'And Jehovah will command the king of Assyria concerning thee, and there shall no more be a remembrance of thy name. From the house of thy idols I will cut off carved image and molten image. There I will make thy grave because this is a very light thing for me.']"
Habakkuk,1,1,[]
Zephaniah,1,1,[]
Haggai,1,1,[]
Zechariah,1,1,[]
Malachi,1,1,"['A burden: the pronouncement of the LORD upon Israel by the hand of angels <i>[mal’akhei]</i>, that is called by the name of Ezra the scribe.']"
